cycle,i_ball_x,i_ball_y,i_ball_speed,i_ball_vel_angle,i_ball_r,i_ball_t,i_pass_origin_x,i_pass_origin_y,i_ball_dist_to_origin,i_expected_receive_position_x,i_expected_receive_position_y,i_receiver_x,i_receiver_y,i_receiver_unum,i_receiver_r,i_receiver_t,i_receiver_relative_to_ball_x,i_receiver_relative_to_ball_y,i_receiver_relative_to_ball_r,i_receiver_relative_to_ball_t,i_player_1_x,i_player_1_y,i_player_2_x,i_player_2_y,i_player_3_x,i_player_3_y,i_player_4_x,i_player_4_y,i_player_5_x,i_player_5_y,i_player_6_x,i_player_6_y,i_player_7_x,i_player_7_y,i_player_8_x,i_player_8_y,i_player_9_x,i_player_9_y,i_player_10_x,i_player_10_y,i_player_11_x,i_player_11_y,o_receive_position_x,o_receive_position_y,o_pass_distance
4089,-13.9266,-31.1256,0,0,34.0992,-114.105,-9.46857,-31.2248,4.45913,-13.9266,-31.1256,-15.1419,-31.3606,10,34.8248,-115.773,-1.2153,-0.235,1.23781,-169.056,49.533,-1.35035,10.9358,-4.98632,12.3708,-18.1824,6.12001,8.62804,4.55167,-28.4937,0.976117,-14.1279,-7.5349,-0.885205,-6.71986,-30.4612,-14.3322,18.0186,-15.1419,-31.3606,-17.155,-17.4379,-13.9266,-31.1256,0
4092,-17.0071,-31.9872,0.60564,-141.302,36.2274,-117.999,-17.0071,-31.9872,0,-18.7343,-33.3709,-15.3489,-31.3739,10,34.9272,-116.069,1.6582,0.6133,1.76798,20.2974,49.533,-1.35035,9.64105,-4.28466,11.9956,-18.1262,4.28618,8.94281,4.19343,-28.4178,-0.932533,-14.4797,-8.78554,-1.39093,-6.84298,-29.6469,-14.3236,18.0203,-15.3489,-31.3739,-16.5634,-17.6342,-17.915,-32.7158,1.1641
4093,-17.4755,-32.3651,0.565796,-141.103,36.7817,-118.367,-17.0071,-31.9872,0.601836,-18.7189,-33.3683,-15.7726,-31.7077,10,35.414,-116.447,1.7029,0.6574,1.82539,21.1089,49.533,-1.35035,9.51843,-4.22378,11.394,-18.0601,3.6838,9.03359,4.03757,-28.4416,-1.60741,-14.6057,-9.29515,-1.52343,-7.04069,-29.1926,-14.6765,17.8986,-15.7726,-31.7077,-16.7526,-17.6973,-17.915,-32.7158,0.562273
4094,-17.915,-32.7158,0,0,37.2997,-118.705,-17.0071,-31.9872,1.1641,-17.915,-32.7158,-16.433,-32.1557,10,36.1114,-117.069,1.482,0.5601,1.58431,20.7033,49.533,-1.35035,9.12255,-4.03079,10.7348,-18.0184,3.00916,9.11256,3.98045,-28.4482,-2.27673,-14.7261,-9.89337,-1.68238,-7.09245,-29.0528,-15.2043,17.6661,-16.433,-32.1557,-16.8338,-17.7195,-17.915,-32.7158,0
4100,-20.3131,-30.5458,2.05303,143.089,36.6833,-123.624,-20.3131,-30.5458,0,-23.4977,-28.1538,-24.2793,-27.6908,10,36.8275,-131.244,-3.9662,2.855,4.8869,144.252,49.533,-1.35035,3.06465,-4.23365,3.82573,-17.3252,-0.372362,8.85098,-0.248972,-29.4027,-9.0142,-16.6,-14.9506,-0.747961,-18.1723,-31.8022,-23.3563,14.7272,-24.2793,-27.6908,-24.7642,-11.3167,-23.5071,-28.3464,3.87801
4101,-22.0128,-29.3961,1.92895,145.925,36.7246,-126.827,-20.3131,-30.5458,2.05202,-23.6106,-28.3154,-23.8628,-28.0067,10,36.7941,-130.432,-1.85,1.3894,2.31364,143.092,49.533,-1.35035,3.06465,-4.23365,3.82573,-17.3252,-0.372362,8.85098,-0.248972,-29.4027,-9.0142,-16.6,-14.9506,-0.747961,-18.1723,-31.8022,-23.3563,14.7272,-23.8628,-28.0067,-24.7642,-11.3167,-23.5071,-28.3464,1.82614
4102,-23.5071,-28.3464,0,0,36.8253,-129.668,-20.3131,-30.5458,3.87801,-23.5071,-28.3464,-23.7759,-28.0707,10,36.7867,-130.265,-0.2688,0.2757,0.385051,134.274,49.533,-1.35035,3.06465,-4.23365,3.82573,-17.3252,-0.822687,8.93727,-0.160181,-29.015,-9.22593,-16.2659,-15.3094,-0.71267,-17.9683,-31.436,-23.7357,14.8296,-23.7759,-28.0707,-25.1095,-11.5839,-23.5071,-28.3464,0
4156,-34.1427,-33.7814,1.79587,173.429,48.0303,-135.305,-34.1427,-33.7814,0,-42.0549,-32.87,-42.8975,-29.2095,10,51.8979,-145.749,-8.7548,4.5719,9.87668,152.426,49.533,-1.35035,-3.91399,-3.40656,1.219,-17.4782,-11.6505,7.55713,-10.4671,-29.3232,-18.9707,-16.0962,-29.1672,-2.8543,-32.2273,-34.3894,-39.8201,1.12,-42.8975,-29.2095,-42.9606,-16.4255,-45.4343,-32.7811,11.3358
4157,-35.8551,-33.6085,1.61782,174.236,49.1439,-136.852,-34.1427,-33.7814,1.72111,-42.9937,-32.8879,-42.8975,-29.2095,10,51.8979,-145.749,-7.0424,4.399,8.30341,148.009,49.533,-1.35035,-3.51238,-3.40348,1.219,-17.4782,-11.6505,7.55713,-10.4671,-29.3232,-19.2529,-16.1554,-29.3805,-2.88968,-32.2273,-34.3894,-39.8262,1.12274,-42.8975,-29.2095,-42.6714,-16.3266,-45.4343,-32.7811,9.61487
4158,-37.4661,-33.4439,1.52218,174.166,50.2215,-138.246,-34.1427,-33.7814,3.34049,-42.9996,-32.8785,-43.2995,-29.5272,10,52.409,-145.709,-5.8334,3.9167,7.02631,146.122,49.533,-1.35035,-2.97385,-3.42096,1.219,-17.4782,-11.6505,7.55713,-10.0827,-29.1925,-19.6404,-16.2182,-29.7078,-3.01862,-32.0015,-34.0519,-39.7403,1.50619,-43.2995,-29.5272,-42.5518,-16.2865,-45.4343,-32.7811,7.99572
4159,-39.0136,-33.2865,1.4622,174.191,51.284,-139.529,-34.1427,-33.7814,4.89598,-44.3293,-32.7457,-43.9244,-29.9142,10,53.1433,-145.744,-4.9108,3.3723,5.95721,145.522,49.533,-1.35035,-2.52637,-3.41288,1.219,-17.4782,-11.6505,7.55713,-9.55644,-29.0412,-19.8088,-16.2513,-30.0415,-3.12376,-31.6859,-33.5758,-39.6113,2.07855,-43.9244,-29.9142,-42.4991,-16.2667,-45.4343,-32.7811,6.44056
4160,-40.5025,-33.1395,1.40634,174.361,52.3324,-140.71,-34.1427,-33.7814,6.39211,-44.4542,-32.7493,-44.6538,-30.3241,10,53.977,-145.82,-4.1513,2.8154,5.01595,145.855,49.533,-1.35035,-2.313,-3.40247,1.219,-17.4782,-11.6505,7.55713,-8.94434,-28.8472,-20.268,-16.2693,-30.4346,-3.20899,-31.3712,-33.0341,-39.4439,2.70775,-44.6538,-30.3241,-42.4774,-16.2604,-45.4343,-32.7811,4.94481
4161,-41.894,-32.9882,1.31577,173.796,53.3229,-141.782,-34.1427,-33.7814,7.79178,-45.5874,-32.5867,-45.4209,-30.8216,10,54.8911,-145.84,-3.5269,2.1666,4.13922,148.437,49.533,-1.35035,-2.20054,-3.39049,1.16793,-17.0647,-11.6505,7.55713,-8.32795,-28.6972,-20.806,-16.2304,-30.8317,-3.29902,-31.0525,-32.5302,-39.2603,3.34305,-45.4209,-30.8216,-42.4683,-16.2581,-45.4343,-32.7811,3.54635
4162,-43.1894,-32.8866,1.22136,175.517,54.2849,-142.713,-34.1427,-33.7814,9.09084,-45.5516,-32.7014,-46.1362,-31.353,10,55.7814,-145.801,-2.9468,1.5336,3.32198,152.506,49.533,-1.35035,-1.8311,-3.17022,1.14379,-16.8691,-11.6505,7.55713,-7.72305,-28.5161,-21.0267,-16.2188,-31.031,-3.34072,-30.9528,-32.3659,-39.1556,3.65136,-46.1362,-31.353,-42.4646,-16.2568,-45.4343,-32.7811,2.24738
4163,-44.3611,-32.8313,1.10263,177.298,55.1888,-143.495,-34.1427,-33.7814,10.2625,-46.4978,-32.7304,-46.4701,-31.5922,10,56.192,-145.791,-2.109,1.2391,2.44607,149.565,49.533,-1.35035,-1.66286,-3.05144,1.12731,-16.777,-11.6505,7.55713,-7.50446,-28.4672,-21.4784,-16.4272,-31.4872,-3.29021,-30.8018,-31.9192,-39.1034,3.80347,-46.4701,-31.5922,-42.4629,-16.2562,-45.4343,-32.7811,1.07437
4164,-45.4343,-32.7811,0,0,56.0257,-144.189,-34.1427,-33.7814,11.3358,-45.4343,-32.7811,-46.7737,-32.2303,10,56.8029,-145.43,-1.3394,0.5508,1.44823,157.646,49.533,-1.35035,-1.58006,-2.99604,1.11965,-16.7319,-11.6505,7.55713,-7.42194,-28.4414,-21.6861,-16.5146,-31.7155,-3.25241,-30.6801,-31.3983,-39.0732,3.88288,-46.7737,-32.2303,-42.4621,-16.256,-45.4343,-32.7811,0
4171,-46.7821,-27.3402,2.42046,82.5429,54.1853,-149.697,-46.7821,-27.3402,0,-45.3889,-16.6964,-43.114,-15.2341,11,45.7263,-160.539,3.6681,12.1061,12.6496,73.1434,49.533,-1.35035,-1.49708,-2.94597,1.11221,-16.6896,-11.6505,7.55713,-6.42965,-27.4792,-22.7594,-16.7724,-33.3266,-3.51667,-29.7596,-27.8258,-42.0862,6.15817,-47.368,-30.4659,-43.114,-15.2341,-45.3849,-16.6415,10.7895
4172,-46.4803,-24.9837,2.23318,82.7027,52.7693,-151.741,-46.7821,-27.3402,2.37575,-45.4438,-16.8894,-43.1046,-14.8021,11,45.5753,-161.048,3.3757,10.1816,10.7266,71.6571,49.533,-1.35035,-1.49676,-2.94583,1.11218,-16.6894,-11.6505,7.55713,-6.41618,-27.4648,-22.7673,-16.7696,-33.4586,-3.49388,-29.724,-27.6409,-42.1583,6.21617,-47.368,-30.3412,-43.1046,-14.8021,-45.3849,-16.6415,8.41381
4173,-46.1764,-22.7334,2.13446,82.309,51.4691,-153.788,-46.7821,-27.3402,4.64645,-45.3698,-16.7608,-43.0968,-14.6038,11,45.5039,-161.281,3.0796,8.1296,8.69335,69.2526,49.533,-1.35035,-1.60505,-2.58788,1.11216,-16.6893,-11.6505,7.55713,-6.01314,-27.4293,-22.8928,-16.3917,-33.8053,-3.25389,-29.7775,-27.1602,-42.3981,6.22257,-47.1309,-29.7775,-43.0968,-14.6038,-45.3849,-16.6415,6.1431
4174,-45.9052,-20.5629,2.05614,82.8789,50.3003,-155.87,-46.7821,-27.3402,6.83379,-45.4107,-16.6048,-43.6314,-14.826,11,46.0816,-161.232,2.2738,5.7369,6.17108,68.3793,49.533,-1.35035,-1.66229,-2.4187,0.968379,-16.4974,-11.8373,7.6583,-5.47028,-27.3719,-23.0555,-15.8642,-34.2327,-2.90441,-29.8928,-26.6002,-42.662,6.25286,-46.8472,-29.0457,-43.6314,-14.826,-45.3849,-16.6415,3.95577
4175,-45.6432,-18.526,1.93054,82.6685,49.2597,-157.908,-46.7821,-27.3402,8.88748,-45.3968,-16.6112,-44.3944,-15.1619,11,46.9121,-161.144,1.2488,3.3641,3.58841,69.6344,49.533,-1.35035,-1.84095,-2.17876,0.900908,-16.3995,-11.8953,7.69044,-4.87411,-27.3042,-23.1892,-15.3083,-34.6965,-2.46701,-30.0378,-26.027,-42.7918,6.26782,-46.4851,-28.2695,-44.3944,-15.1619,-45.3849,-16.6415,1.90212
4176,-45.3849,-16.6415,0,0,48.3397,-159.863,-46.7821,-27.3402,10.7895,-45.3849,-16.6415,-45.2088,-15.4626,11,47.78,-161.118,0.1761,1.1789,1.19198,81.5042,49.533,-1.35035,-1.92007,-2.05434,0.763544,-15.9582,-12.1812,8.07329,-4.23995,-27.2236,-23.3549,-14.716,-35.1835,-1.99933,-30.0933,-25.4242,-43.2216,6.39254,-46.1436,-27.4224,-45.2088,-15.4626,-45.3849,-16.6415,0
4194,-36.0079,-6.77905,2.2116,-114.391,36.6405,-169.338,-36.0079,-6.77905,0,-40.7286,-17.1902,-39.6104,-20.2143,10,44.4702,-152.964,-3.6025,-13.4353,13.9099,-105.01,49.533,-1.35035,-0.639988,2.8003,-0.646327,-8.97191,-7.44002,16.3999,-6.23613,-22.7179,-21.2709,-7.61668,-34.5714,-4.10493,-29.3758,-17.5794,-41.3917,11.4888,-39.6104,-20.2143,-40.1769,-7.66376,-42.2044,-18.4027,13.1722
4195,-36.9874,-8.82932,2.13589,-115.535,38.0266,-166.574,-36.0079,-6.77905,2.27223,-41.0706,-17.3766,-39.3762,-20.2016,10,44.256,-152.84,-2.3888,-11.3723,11.6205,-101.863,49.533,-1.35035,-0.613309,2.83584,-0.607738,-8.9335,-7.40044,16.4482,-6.22216,-22.5154,-21.2157,-7.48211,-34.5714,-4.10492,-29.3643,-17.4912,-41.3357,11.5252,-39.3762,-20.2016,-40.5544,-7.98553,-42.2044,-18.4027,10.9026
4196,-37.9044,-10.6605,1.92509,-116.601,39.375,-164.292,-36.0079,-6.77905,4.32,-41.7273,-18.2944,-39.2782,-20.1927,10,44.1647,-152.793,-1.3738,-9.5322,9.63069,-98.2011,49.533,-1.35035,-0.600519,2.85326,-0.589575,-8.91573,-7.64067,16.0861,-6.21079,-22.443,-21.2137,-7.69393,-34.5715,-4.10491,-29.3585,-17.4627,-41.4329,11.1709,-39.2782,-20.1927,-40.7145,-8.12738,-42.2044,-18.4027,8.85617
4197,-38.7721,-12.3901,1.819,-116.642,40.7037,-162.278,-36.0079,-6.77905,6.25497,-41.7527,-18.3313,-39.7279,-19.9638,10,44.4619,-153.32,-0.9558,-7.5737,7.63377,-97.1927,49.533,-1.35035,-0.594297,2.86084,-0.581429,-8.90686,-7.9808,15.5974,-6.02914,-22.7851,-20.9617,-8.0838,-34.5715,-4.10491,-29.3564,-17.4532,-41.6145,10.6391,-39.7279,-19.9638,-40.7856,-8.18262,-42.2044,-18.4027,6.9233
4198,-39.6512,-14.0708,1.78289,-117.613,42.0738,-160.462,-36.0079,-6.77905,8.15127,-41.9845,-18.5316,-40.426,-19.6056,10,44.9293,-154.128,-0.7748,-5.5348,5.58877,-97.9689,49.533,-1.35035,-0.591323,2.86454,-0.577591,-8.9024,-8.3733,15.0526,-5.79785,-23.264,-20.8439,-8.26082,-34.5715,-4.10491,-29.3557,-17.4501,-41.7267,10.3854,-40.426,-19.6056,-40.7919,-8.66929,-42.2044,-18.4027,5.02834
4199,-40.5229,-15.5994,1.65406,-119.693,43.4217,-158.946,-36.0079,-6.77905,9.90877,-42.1124,-18.3869,-41.1164,-19.2481,10,45.3988,-154.914,-0.5935,-3.6487,3.69665,-99.2389,49.533,-1.35035,-0.589894,2.86638,-0.575608,-8.90019,-8.69903,14.525,-5.70671,-23.4398,-20.7856,-8.34069,-34.5715,-4.10491,-29.3555,-17.4491,-41.7856,10.2608,-41.1164,-19.2481,-40.7812,-9.31433,-42.2044,-18.4027,3.26893
4200,-41.384,-17.0601,1.59388,-120.519,44.7625,-157.597,-36.0079,-6.77905,11.6018,-42.1934,-18.4332,-41.4213,-19.1254,10,45.6235,-155.216,-0.0373,-2.0653,2.06564,-91.0347,49.533,-1.35035,-0.589182,2.86727,-0.574676,-8.89909,-8.80537,14.3587,-5.66651,-23.5038,-21.0757,-8.54451,-34.5569,-3.70739,-29.3554,-17.4487,-41.8181,10.2024,-41.4213,-19.1254,-40.7825,-9.58721,-42.2044,-18.4027,1.57341
4201,-42.2044,-18.4027,0,0,46.0421,-156.441,-36.0079,-6.77905,13.1722,-42.2044,-18.4027,-41.3703,-18.8429,10,45.4594,-155.512,0.8341,-0.4402,0.943132,-27.8231,49.533,-1.35035,-0.588838,2.86773,-0.396971,-9.25948,-8.8401,14.3069,-5.65141,-23.5285,-21.2065,-8.63334,-34.5227,-3.15174,-29.3554,-17.4486,-41.8345,10.1738,-41.3703,-18.8429,-40.7815,-9.71078,-42.2044,-18.4027,0
4203,-40.8841,-16.4356,1.07285,57.4029,44.064,-158.1,-40.8841,-16.4356,0,-38.7721,-13.1327,-40.7796,-9.78844,11,41.9379,-166.502,0.1045,6.64716,6.64798,89.0993,49.533,-1.35035,-0.588576,2.86807,-0.295269,-9.51341,-8.85506,14.2851,-5.64311,-23.5412,-21.2839,-8.68649,-34.4853,-2.03354,-29.3554,-17.4486,-41.8488,10.1545,-41.369,-18.8616,-40.7796,-9.78844,-38.6889,-13.1801,3.92647
4204,-40.3035,-15.5349,1.00735,57.1927,43.1938,-158.921,-40.8841,-16.4356,1.07161,-38.7624,-13.1442,-40.403,-10.2747,11,41.689,-165.732,-0.0995,5.2602,5.26114,91.0837,49.533,-1.35035,-0.588536,2.86813,-0.281121,-9.55408,-8.85635,14.2834,-5.64237,-23.5424,-21.2952,-8.69391,-34.4302,-1.35369,-29.3554,-17.4486,-41.8511,10.1514,-41.0546,-19.1409,-40.403,-10.2747,-38.6889,-13.1801,2.85517
4205,-39.7704,-14.6918,0.937612,57.6908,42.3973,-159.725,-40.8841,-16.4356,2.0691,-38.7982,-13.1545,-39.9149,-10.9313,11,41.3847,-164.684,-0.1445,3.7605,3.76328,92.2006,49.533,-1.35035,-0.588514,2.86816,-0.275207,-9.57425,-8.85674,14.2828,-5.64209,-23.5428,-21.3005,-8.69755,-34.4134,-0.655249,-29.1934,-17.0638,-41.8521,10.1499,-40.9083,-19.266,-39.9149,-10.9313,-38.6889,-13.1801,1.85873
4206,-39.2251,-13.8974,0.905775,55.5346,41.6143,-160.491,-40.8841,-16.4356,3.03228,-38.7125,-13.1506,-39.3663,-11.603,11,41.0407,-163.577,-0.1412,2.2944,2.29874,93.5216,49.533,-1.35035,-0.588504,2.86817,-0.271916,-9.58409,-8.85686,14.2827,-5.64198,-23.5429,-21.3029,-8.69907,-34.4051,0.0133346,-28.9634,-16.5867,-41.8526,10.149,-40.8514,-19.3218,-39.3663,-11.603,-38.6889,-13.1801,0.895561
4207,-38.6889,-13.1801,0,0,40.8723,-161.188,-40.8841,-16.4356,3.92647,-38.6889,-13.1801,-39.1596,-12.3329,11,41.0558,-162.519,-0.4707,0.8472,0.969178,119.056,49.533,-1.35035,-0.588499,2.86818,-0.270464,-9.58945,-8.8569,14.2826,-5.64194,-23.543,-20.9946,-8.46501,-34.397,0.323922,-28.724,-16.0465,-41.8529,10.1486,-40.8271,-19.3439,-39.1596,-12.3329,-38.6889,-13.1801,0
4211,-40.0553,-11.7463,0.325987,154.123,41.7421,-163.656,-40.0553,-11.7463,0,-40.6243,-11.4703,-39.029,-12.8406,11,41.087,-161.789,1.0263,-1.0943,1.50026,-46.8366,49.533,-1.35035,-0.588494,2.86819,-0.26876,-9.59458,-8.85692,14.2826,-5.64192,-23.543,-20.5624,-7.40944,-34.3846,0.620175,-28.7813,-15.1037,-41.8531,10.1483,-40.808,-19.3602,-39.029,-12.8406,-40.3491,-11.6053,0.325883
4212,-40.3491,-11.6053,0,0,41.9849,-163.954,-40.0553,-11.7463,0.325883,-40.3491,-11.6053,-39.4843,-12.4565,11,41.4026,-162.491,0.8648,-0.8512,1.21343,-44.5459,49.533,-1.35035,-0.588494,2.86819,-0.268709,-9.59474,-8.85692,14.2826,-5.64192,-23.543,-20.5918,-7.3318,-34.3848,0.629425,-29.2205,-15.0056,-41.8531,10.1483,-40.8076,-19.3606,-39.4843,-12.4565,-40.3491,-11.6053,0
4225,-24.7482,-13.4389,2.36498,-130.897,28.1616,-151.497,-24.7482,-13.4389,0,-26.2966,-15.2266,-25.7141,-15.0137,8,29.7763,-149.721,-0.9659,-1.5748,1.84742,-121.523,49.533,-1.35035,2.05309,2.59489,3.03492,-10.0223,-3.52441,14.5479,-3.44598,-23.2735,-22.8639,-11.1571,-29.1103,3.44072,-25.7141,-15.0137,-36.2398,13.1558,-34.6765,-22.7223,-34.8114,-9.70096,-26.3013,-15.174,2.32867
4226,-26.3013,-15.174,0,0,30.3646,-150.018,-24.7482,-13.4389,2.32867,-26.3013,-15.174,-25.5944,-15.0301,8,29.6813,-149.577,0.7069,0.1439,0.721398,11.5062,49.533,-1.35035,2.14324,2.55996,3.19015,-9.8667,-3.45345,14.5502,-3.44533,-23.2732,-22.8899,-11.2091,-28.6136,3.57547,-25.5944,-15.0301,-35.6023,13.5603,-34.4766,-22.8525,-34.5073,-9.68368,-26.3013,-15.174,0
4228,-27.9249,-16.4761,1.94361,-148.08,32.4232,-149.459,-27.9249,-16.4761,0,-35.2413,-21.0337,-34.597,-23.4029,10,41.769,-145.924,-6.6721,-6.9268,9.61756,-133.927,49.533,-1.35035,2.20427,2.53293,3.31389,-9.74049,-3.65511,14.1878,-3.445,-23.2731,-22.1872,-11.2696,-27.903,3.72074,-25.5415,-15.0346,-34.2676,14.2598,-34.597,-23.4029,-33.9443,-9.84768,-41.7804,-22.7177,15.1965
4229,-29.5727,-17.4231,1.78647,-150.113,34.3236,-149.495,-27.9249,-16.4761,1.90054,-35.2326,-20.676,-34.6942,-23.6269,10,41.9752,-145.745,-5.1215,-6.2038,8.04468,-129.541,49.533,-1.35035,2.21434,2.52766,3.16086,-9.95896,-3.97541,13.7412,-3.44497,-23.2731,-21.5949,-11.273,-27.5808,3.45062,-25.5376,-15.035,-33.9503,14.4026,-34.6942,-23.6269,-34.0571,-10.2828,-41.7804,-22.7177,13.3064
4230,-31.1256,-18.2631,1.65957,-151.591,36.088,-149.598,-27.9249,-16.4761,3.66577,-36.4597,-21.1483,-34.7371,-23.7255,10,42.0662,-145.667,-3.6115,-5.4624,6.54834,-123.471,49.533,-1.35035,2.21935,2.52512,3.08517,-10.0661,-4.35353,13.2358,-3.44496,-23.2731,-20.9291,-11.2606,-27.419,3.32779,-25.5364,-15.0352,-33.8038,14.4859,-34.7371,-23.7255,-34.2266,-10.7018,-41.7804,-22.7177,11.5485
4231,-32.5866,-19.0128,1.54369,-152.835,37.7276,-149.738,-27.9249,-16.4761,5.30719,-38.6776,-22.1385,-34.7556,-23.7705,10,42.1069,-145.63,-2.169,-4.7577,5.22879,-114.508,49.533,-1.35035,2.22174,2.52393,3.04514,-10.1189,-4.74878,12.7146,-3.44495,-23.2731,-20.2544,-11.2471,-27.604,3.02622,-25.536,-15.0352,-33.7336,14.5194,-34.7556,-23.7705,-34.3804,-10.939,-41.7804,-22.7177,9.91223
4232,-34.0049,-19.6641,1.46702,-155.335,39.2812,-149.96,-27.9249,-16.4761,6.86511,-41.8156,-23.2508,-35.305,-23.8425,10,42.6017,-145.968,-1.3001,-4.1784,4.37599,-107.283,49.533,-1.35035,2.22292,2.52336,2.6355,-10.2528,-4.86484,12.5387,-3.44495,-23.2731,-19.9722,-11.2526,-27.9271,2.63809,-25.5222,-15.4276,-33.6994,14.5362,-35.305,-23.8425,-34.8162,-11.0873,-41.7804,-22.7177,8.35361
4233,-35.3218,-20.2681,1.36185,-155.363,40.7238,-150.152,-27.9249,-16.4761,8.31224,-41.7202,-23.2025,-36.0712,-23.9667,10,43.3074,-146.399,-0.7494,-3.6986,3.77376,-101.454,49.533,-1.35035,2.22355,2.52309,2.28702,-10.5516,-5.34982,12.4381,-3.44495,-23.2731,-19.8584,-11.2547,-28.2968,2.20092,-25.5436,-15.9322,-33.9712,14.2743,-36.0712,-23.9667,-35.3848,-11.2728,-41.7804,-22.7177,6.90754
4234,-36.5456,-20.8213,1.26248,-155.676,42.0608,-150.328,-27.9249,-16.4761,9.65387,-41.6476,-23.1275,-36.9813,-24.0565,10,44.1172,-146.956,-0.4357,-3.2352,3.26441,-97.6701,49.533,-1.35035,2.22385,2.52294,1.72204,-10.7971,-5.94109,12.3857,-3.44495,-23.2731,-20.1522,-11.4227,-28.4725,2.00433,-25.5544,-16.0919,-34.3681,13.8994,-36.9813,-24.0565,-35.9863,-11.5404,-41.7804,-22.7177,5.56772
4235,-37.7203,-21.3021,1.19311,-157.742,43.3197,-150.545,-27.9249,-16.4761,10.9197,-42.6174,-23.3064,-37.8402,-24.12,10,44.8738,-147.486,-0.1199,-2.8179,2.82045,-92.4364,49.533,-1.35035,2.22399,2.52285,1.42517,-10.9195,-6.56875,12.3728,-3.44495,-23.2731,-20.6094,-11.6595,-28.8915,1.77285,-25.68,-16.5096,-34.8601,13.4742,-37.8402,-24.12,-36.2469,-11.6725,-41.7804,-22.7177,4.29981
4236,-38.8203,-21.7386,1.11245,-158.353,44.4925,-150.752,-27.9249,-16.4761,12.0997,-42.5987,-23.2382,-38.2063,-24.1778,10,45.2138,-147.673,0.614,-2.4392,2.51529,-75.8709,49.533,-1.35035,2.22406,2.52281,1.27728,-10.9807,-7.24991,12.3617,-3.44495,-23.2731,-20.8221,-11.7596,-29.3746,1.48277,-25.8382,-17.0746,-35.4122,12.9887,-38.2063,-24.1778,-36.836,-11.8096,-41.7804,-22.7177,3.11782
4237,-39.8665,-22.1258,1.04857,-159.692,45.5948,-150.97,-27.9249,-16.4761,13.2106,-43.46,-23.4556,-38.8853,-24.1227,10,45.7599,-148.186,0.9812,-1.9969,2.22494,-63.8323,49.533,-1.35035,2.2241,2.52279,1.20533,-11.0172,-7.92231,12.3435,-3.44495,-23.2731,-20.92,-11.8082,-29.9344,1.18541,-25.8894,-17.2582,-35.9296,12.4263,-38.8853,-24.1227,-37.5487,-11.896,-41.7804,-22.7177,2.00334
4238,-40.8528,-22.4513,0.976313,-161.735,46.6156,-151.208,-27.9249,-16.4761,14.242,-43.4706,-23.3153,-39.7255,-23.9769,10,46.4005,-148.886,1.1273,-1.5256,1.89691,-53.5385,49.533,-1.35035,2.22411,2.52278,1.17232,-11.0376,-8.62977,12.3348,-3.44495,-23.2731,-21.2637,-12.0396,-30.4834,0.906054,-26.1638,-17.6358,-36.4665,11.8803,-39.7255,-23.9769,-38.3032,-11.9713,-41.7804,-22.7177,0.965096
4239,-41.7804,-22.7177,0,0,47.5573,-151.465,-27.9249,-16.4761,15.1965,-41.7804,-22.7177,-40.558,-23.7889,10,47.0198,-149.607,1.2224,-1.0712,1.62534,-41.2284,49.533,-1.35035,2.22412,2.52277,1.1561,-11.0489,-8.83609,12.3385,-3.44495,-23.2731,-21.4229,-12.1513,-31.0678,0.623071,-26.4738,-18.0425,-37.0072,11.3947,-40.558,-23.7889,-39.024,-12.0561,-41.7804,-22.7177,0
4253,-41.7173,-21.2568,1.93838,17.5333,46.8208,-152.999,-41.7173,-21.2568,0,-34.9632,-19.1229,-32.8506,-18.7397,8,37.8198,-150.297,8.8667,2.5171,9.21706,15.8483,49.533,-1.35035,2.22413,2.52277,0.210123,-11.3101,-9.89107,11.4731,-3.44495,-23.2731,-19.1505,-10.8843,-33.9429,-0.404599,-32.8506,-18.7397,-41.9062,5.86008,-43.2929,-21.9231,-42.9219,-11.359,-34.9663,-19.1453,7.0735
4254,-39.9174,-20.6777,1.77733,17.8358,44.9552,-152.615,-41.7173,-21.2568,1.89077,-35.1401,-19.1406,-32.8506,-18.7397,8,37.8198,-150.297,7.0668,1.938,7.32772,15.3358,49.533,-1.35035,2.22413,2.52277,0.210123,-11.3101,-9.89107,11.4731,-3.44495,-23.2731,-19.1505,-10.8843,-33.9429,-0.404599,-32.8506,-18.7397,-41.9083,5.86015,-43.2929,-21.9231,-42.9219,-11.359,-34.9663,-19.1453,5.18282
4255,-38.2021,-20.1357,1.69098,17.5349,43.1839,-152.207,-41.7173,-21.2568,3.68965,-35.074,-19.1473,-33.4038,-18.5639,8,38.2156,-150.937,4.7983,1.5718,5.04918,18.1375,49.533,-1.35035,2.22413,2.52277,0.210123,-11.3101,-9.89107,11.4731,-3.44495,-23.2731,-19.1505,-10.8843,-33.5878,-0.298161,-33.4038,-18.5639,-41.7263,6.21889,-42.8071,-22.1059,-42.9219,-11.359,-34.9663,-19.1453,3.38398
